Diện tích,Mức giá,Số phòng ngủ,Số toilet,Pháp lý,Nội thất,Hướng nhà,Hướng ban công,Ngày đăng,Ngày hết hạn,Loại tin,Địa chỉ
67 m²,"2,4 tỷ",2 phòng,2 phòng,Đã có sổ,Có nội thất,,,25/10/2023,04/11/2023,Tin thường,"Dự án TaniBuilding Sơn Kỳ 1, Đường DC13, Phường Sơn Kỳ, Tân Phú, Hồ Chí Minh"
72 m²,"1,85 tỷ",2 phòng,2 phòng,Đã có sổ,,,,24/10/2023,03/11/2023,Tin thường,"Đường C6, Phường Tây Thạnh, Tân Phú, Hồ Chí Minh"
85 m²,4 tỷ,,,,,,,22/10/2023,01/11/2023,Tin thường,"Dự án Celadon City, Đường N1, Phường Sơn Kỳ, Tân Phú, Hồ Chí Minh"
96 m²,"4,85 tỷ",2 phòng,2 phòng,Hợp đồng mua bán,Cơ bản,,,25/10/2023,04/11/2023,Tin thường,"Dự án Celadon City, Đường N1, Phường Sơn Kỳ, Tân Phú, Hồ Chí Minh"
96 m²,"5,2 tỷ",2 phòng,2 phòng,Hợp đồng mua bán,,Đông - Bắc,,09/10/2023,Tin thường,36598031,"Dự án Celadon City, Đường N1, Phường Sơn Kỳ, Tân Phú, Hồ Chí Minh"
212 m²,16 tỷ,4 phòng,3 phòng,Hợp đồng mua bán,,,,25/10/2023,04/11/2023,Tin thường,"Dự án Diamond Centery Celadon City, Phường Sơn Kỳ, Tân Phú, Hồ Chí Minh"
141 m²,"7,3 tỷ",3 phòng,2 phòng,Hợp đồng mua bán,,,,22/10/2023,01/11/2023,Tin thường,"Dự án Celadon City, Đường N1, Phường Sơn Kỳ, Tân Phú, Hồ Chí Minh"
65 m²,"2,7 tỷ",2 phòng,2 phòng,,,,,29/10/2023,28/11/2023,Tin thường,"RichStar, 278, Đường Hòa Bình, Phường Hiệp Tân, Tân Phú, Hồ Chí Minh"
65 m²,"2,3 tỷ",2 phòng,1 phòng,,Đầy đủ,,,10/10/2023,09/11/2023,Tin thường,"Dự án RichStar, Đường Hòa Bình, Phường Hiệp Tân, Tân Phú, Hồ Chí Minh"
85 m²,55 triệu/m²,2 phòng,2 phòng,Hợp đồng mua bán,Cơ bản,,,28/10/2023,07/11/2023,Tin thường,"Dự án Celadon City, Đường N1, Phường Sơn Kỳ, Tân Phú, Hồ Chí Minh"
70 m²,"2,75 tỷ",2 phòng,,Sổ đỏ/ Sổ hồng,,,,07/10/2023,06/11/2023,Tin thường,"Dự án Carillon 7, Đường Lương Minh Nguyệt, Phường Tân Thới Hòa, Tân Phú, Hồ Chí Minh"
67 m²,"4,3 tỷ",2 phòng,2 phòng,Hợp đồng mua bán,Cơ bản,,,24/10/2023,08/11/2023,Tin thường,"Dự án Celadon City, Đường N1, Phường Sơn Kỳ, Tân Phú, Hồ Chí Minh"
65 m²,"2,57 tỷ",2 phòng,2 phòng,Đang chờ sổ,Cơ bản,Nam,Nam,25/10/2023,04/11/2023,Tin thường,"Dự án RichStar, Đường Hòa Bình, Phường Hiệp Tân, Tân Phú, Hồ Chí Minh"
63 m²,"2,9 tỷ",2 phòng,1 phòng,Hợp đồng mua bán,Đầy đủ,,,29/10/2023,08/11/2023,Tin thường,"Dự án Celadon City, Đường N1, Phường Sơn Kỳ, Tân Phú, Hồ Chí Minh"
61 m²,"1,86 tỷ",2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,Đông - Nam,Nam,21/10/2023,31/10/2023,Tin thường,"Dự án An Gia Garden, Đường Tân Kỳ Tân Quý, Phường Tân Sơn Nhì, Tân Phú, Hồ Chí Minh"
61 m²,"2,65 tỷ",2 phòng,1 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,,,24/10/2023,03/11/2023,Tin thường,"An Gia Garden, số 295, Đường Tân Kỳ Tân Quý, Phường Tân Sơn Nhì, Tân Phú, Hồ Chí Minh"
65 m²,"2,9 tỷ",2 phòng,1 phòng,Hợp đồng mua bán,Đầy đủ,,,29/10/2023,08/11/2023,Tin thường,"Dự án Celadon City, Đường N1, Phường Sơn Kỳ, Tân Phú, Hồ Chí Minh"
53 m²,"2,28 tỷ",1 phòng,1 phòng,Hợp đồng mua bán,Nội thất dính tường,,,29/10/2023,08/11/2023,Tin thường,"Dự án Celadon City, Đường N1, Phường Sơn Kỳ, Tân Phú, Hồ Chí Minh"
70 m²,"2,56 tỷ",2 phòng,2 phòng,,Đầy đủ,,,29/10/2023,08/11/2023,Tin thường,"Dự án Celadon City, Đường N1, Phường Sơn Kỳ, Tân Phú, Hồ Chí Minh"
82 m²,"2,85 tỷ",3 phòng,2 phòng,Hợp đồng mua bán,Đầy đủ,,,29/10/2023,08/11/2023,Tin thường,"Dự án Celadon City, Đường N1, Phường Sơn Kỳ, Tân Phú, Hồ Chí Minh"
66 m²,"2,72 tỷ",2 phòng,1 phòng,Sổ đỏ/ Sổ hồng.,,,,29/10/2023,08/11/2023,Tin thường,"Dự án Carillon 7, Đường Lương Minh Nguyệt, Phường Tân Thới Hòa, Tân Phú, Hồ Chí Minh"
53 m²,"2,4 tỷ",1 phòng,1 phòng,,,,,24/10/2023,03/11/2023,Tin thường,"Carillon 7, 33, Đường Lương Minh Nguyệt, Phường Tân Thới Hòa, Tân Phú, Hồ Chí Minh"
