Diện tích,Mức giá,Số phòng ngủ,Số toilet,Pháp lý,Nội thất,Hướng nhà,Hướng ban công,Ngày đăng,Ngày hết hạn,Loại tin,Địa chỉ
78 m²,"2,7 tỷ",2 phòng,2 phòng,Sổ đỏ/ Sổ hồng.,Full nt cao cấp.,Đông,Đông - Nam,28/10/2023,07/11/2023,Tin thường,"Dự án Lotus Garden, Đường Trịnh Đình Thảo, Phường Hòa Thạnh, Tân Phú, Hồ Chí Minh"
78 m²,"2,7 tỷ",2 phòng,2 phòng,,Đầy đủ,,,26/10/2023,05/11/2023,Tin thường,"Dự án Oriental Plaza, Đường Âu Cơ, Phường Tân Thành, Tân Phú, Hồ Chí Minh"
97 m²,"3,07 tỷ",3 phòng,2 phòng,Hợp đồng mua bán,Cơ bản,,,28/10/2023,07/11/2023,Tin thường,"Dự án Celadon City, Đường N1, Phường Sơn Kỳ, Tân Phú, Hồ Chí Minh"
84 m²,"2,85 tỷ",3 phòng,2 phòng,Hợp đồng mua bán,Cơ bản,,,28/10/2023,07/11/2023,Tin thường,"Dự án Celadon City, Đường N1, Phường Sơn Kỳ, Tân Phú, Hồ Chí Minh"
96 m²,"5,2 tỷ",2 phòng,2 phòng,Hợp đồng mua bán,,Đông - Bắc,,09/10/2023,Tin thường,36598031,"Dự án Celadon City, Đường N1, Phường Sơn Kỳ, Tân Phú, Hồ Chí Minh"
70 m²,"2,55 tỷ",2 phòng,2 phòng,Hợp đồng mua bán,Đầy đủ,,,28/10/2023,07/11/2023,Tin thường,"Dự án Celadon City, Đường N1, Phường Sơn Kỳ, Tân Phú, Hồ Chí Minh"
95 m²,"3,2 tỷ",3 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,Đông - Nam,Tây - Bắc,28/10/2023,07/11/2023,Tin thường,"Dự án Celadon City, Đường N1, Phường Sơn Kỳ, Tân Phú, Hồ Chí Minh"
83 m²,"2,6 tỷ",2 phòng,2 phòng,,,,,28/10/2023,07/11/2023,Tin thường,"Dự án Oriental Plaza, Đường Âu Cơ, Phường Tân Thành, Tân Phú, Hồ Chí Minh"
46 m²,"1,46 tỷ",2 phòng,1 phòng,Hợp đồng mua bán,Không nội thất.,,,28/10/2023,07/11/2023,Tin thường,"Dự án IDICO Tân Phú, Đường Lũy Bán Bích, Phường Hòa Thạnh, Tân Phú, Hồ Chí Minh"
85 m²,55 triệu/m²,2 phòng,2 phòng,Hợp đồng mua bán,Cơ bản,,,28/10/2023,07/11/2023,Tin thường,"Dự án Celadon City, Đường N1, Phường Sơn Kỳ, Tân Phú, Hồ Chí Minh"
84 m²,"3,86 tỷ",2 phòng,2 phòng,,Nhà trống chủ đầu tư bàn giao.,,,28/10/2023,07/11/2023,Tin thường,"Dự án Celadon City, Đường Bờ Bao Tân Thắng, Phường Sơn Kỳ, Tân Phú, Hồ Chí Minh"
92 m²,Thỏa thuận,3 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,,,28/10/2023,07/11/2023,Tin thường,"Dự án Melody Residences 16 Âu Cơ, Đường Âu Cơ, Phường Tân Sơn Nhì, Tân Phú, Hồ Chí Minh"
78 m²,"2,28 tỷ",2 phòng,2 phòng,,,,,28/10/2023,07/11/2023,Tin thường,"Phường Phú Thọ Hòa, Tân Phú, Hồ Chí Minh"
55 m²,Thỏa thuận,2 phòng,2 phòng,Sổ hồng,,,,24/10/2023,03/11/2023,Tin thường,"Đường Lê Trọng Tấn, Phường Tây Thạnh, Tân Phú, Hồ Chí Minh"
75 m²,"2,55 tỷ",,,,,,,28/10/2023,07/11/2023,Tin thường,"Dự án Topaz Garden, Đường Trịnh Đình Thảo, Phường Hòa Thạnh, Tân Phú, Hồ Chí Minh"
74 m²,"2,5 tỷ",2 phòng,2 phòng,,,,,28/10/2023,07/11/2023,Tin thường,"Dự án Khang Phú, Đường Huỳnh Thiện Lộc, Phường Hòa Thạnh, Tân Phú, Hồ Chí Minh"
67 m²,"2,35 tỷ",2 phòng,1 phòng,,,,,28/10/2023,07/11/2023,Tin thường,"Dự án Lotus Garden, Đường Trịnh Đình Thảo, Phường Hòa Thạnh, Tân Phú, Hồ Chí Minh"
87 m²,"3,5 tỷ",3 phòng,2 phòng,Sổ đỏ/ Sổ hồng,,,Đông - Bắc,25/10/2023,04/11/2023,Tin thường,"Carillon 7, 36, Đường Lương Minh Nguyệt, Phường Tân Thới Hòa, Tân Phú, Hồ Chí Minh"
85 m²,"4,3 tỷ",2 phòng,2 phòng,Hợp đồng mua bán,Cơ bản,Đông,Nam,23/10/2023,07/11/2023,Tin thường,"Dự án Celadon City, Đường N1, Phường Sơn Kỳ, Tân Phú, Hồ Chí Minh"
96 m²,"6,6 tỷ",2 phòng,2 phòng,Hợp đồng mua bán,,Đông - Nam,,28/10/2023,07/11/2023,Tin thường,"Dự án Celadon City, Đường N1, Phường Sơn Kỳ, Tân Phú, Hồ Chí Minh"
85 m²,4 tỷ,2 phòng,,Hợp đồng mua bán,Không nội thất,,,28/10/2023,07/11/2023,Tin thường,"Dự án Celadon City, Đường N1, Phường Sơn Kỳ, Tân Phú, Hồ Chí Minh"
80 m²,"4,7 tỷ",2 phòng,2 phòng,Hợp đồng mua bán,,,,28/10/2023,12/11/2023,Tin thường,"Dự án Celadon City, Đường N1, Phường Sơn Kỳ, Tân Phú, Hồ Chí Minh"
