Diện tích,Mức giá,Số phòng ngủ,Số toilet,Pháp lý,Nội thất,Hướng nhà,Hướng ban công,Ngày đăng,Ngày hết hạn,Loại tin,Địa chỉ
65 m²,"2,58 tỷ",2 phòng,2 phòng,,Đầy đủ,,,21/10/2023,31/10/2023,Tin thường,"Dự án RichStar, Đường Hòa Bình, Phường Hiệp Tân, Tân Phú, Hồ Chí Minh"
65 m²,"2,3 tỷ",2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,Tây - Nam,Đông - Bắc,23/10/2023,02/11/2023,Tin thường,"Âu Cơ Tower, số 869, Đường Âu Cơ, Phường Tân Thành, Tân Phú, Hồ Chí Minh"
64 m²,"2,32 tỷ",2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,Đông - Bắc,Tây - Nam,29/10/2023,13/11/2023,Tin thường,"Dự án TaniBuilding Sơn Kỳ 1, Đường DC13, Phường Sơn Kỳ, Tân Phú, Hồ Chí Minh."
61 m²,"2,62 tỷ",2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,,Đông - Nam,Tây - Nam,29/10/2023,08/11/2023,Tin thường,"Dự án An Gia Garden, 2295 Đường Tân Kỳ Tân Quý, Phường Tân Sơn Nhì, Tân Phú, Hồ Chí Minh"
96 m²,"5,2 tỷ",2 phòng,2 phòng,Hợp đồng mua bán,,Đông - Bắc,,09/10/2023,Tin thường,36598031,"Dự án Celadon City, Đường N1, Phường Sơn Kỳ, Tân Phú, Hồ Chí Minh"
85 m²,4 tỷ,2 phòng,2 phòng,,,,,28/10/2023,07/11/2023,Tin thường,"Dự án Celadon City, Đường N1, Phường Sơn Kỳ, Tân Phú, Hồ Chí Minh"
208 m²,"10,25 tỷ",3 phòng,2 phòng,Hợp đồng mua bán,,,,28/10/2023,07/11/2023,Tin thường,"Dự án Celadon City, Đường N1, Phường Sơn Kỳ, Tân Phú, Hồ Chí Minh"
141 m²,"6,9 tỷ",3 phòng,2 phòng,Hợp đồng mua bán,,,,28/10/2023,07/11/2023,Tin thường,"Dự án Celadon City, Đường N1, Phường Sơn Kỳ, Tân Phú, Hồ Chí Minh"
72 m²,"2,58 tỷ",2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,,,27/10/2023,06/11/2023,Tin thường,"Dự án Oriental Plaza, Đường Âu Cơ, Phường Tân Thành, Tân Phú, Hồ Chí Minh"
85 m²,55 triệu/m²,2 phòng,2 phòng,Hợp đồng mua bán,Cơ bản,,,28/10/2023,07/11/2023,Tin thường,"Dự án Celadon City, Đường N1, Phường Sơn Kỳ, Tân Phú, Hồ Chí Minh"
71 m²,"3,5 tỷ",2 phòng,2 phòng,Hợp đồng mua bán,Không nội thất,,,24/10/2023,03/11/2023,Tin thường,"Dự án Celadon City, Đường N1, Phường Sơn Kỳ, Tân Phú, Hồ Chí Minh"
72 m²,"2,35 tỷ",2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,Nam,Bắc,27/10/2023,06/11/2023,Tin thường,"Dự án Celadon City, Đường N1, Phường Sơn Kỳ, Tân Phú, Hồ Chí Minh"
69 m²,"2,7 tỷ",2 phòng,2 phòng,Hợp đồng mua bán,,,,27/10/2023,06/11/2023,Tin thường,"Dự án Melody Residences 16 Âu Cơ, Đường Âu Cơ, Phường Tân Sơn Nhì, Tân Phú, Hồ Chí Minh"
85 m²,"3,2 tỷ",3 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,,,24/10/2023,03/11/2023,Tin thường,"Dự án Celadon City, Đường N1, Phường Sơn Kỳ, Tân Phú, Hồ Chí Minh"
80 m²,Thỏa thuận,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,,,20/10/2023,30/10/2023,Tin thường,"Dự án Celadon City, Đường N1, Phường Sơn Kỳ, Tân Phú, Hồ Chí Minh"
84 m²,"3,9 tỷ",2 phòng,2 phòng,Hợp đồng mua bán,Cơ bản,,,24/10/2023,03/11/2023,Tin thường,"Dự án Celadon City, Đường N1, Phường Sơn Kỳ, Tân Phú, Hồ Chí Minh"
75 m²,Thỏa thuận,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ.,,,20/10/2023,30/10/2023,Tin thường,"Dự án RichStar, Đường Hòa Bình, Phường Hiệp Tân, Tân Phú, Hồ Chí Minh"
78 m²,"2,27 tỷ",2 phòng,2 phòng,Sổ hồng.,Đầy đủ.,,,20/10/2023,30/10/2023,Tin thường,"Dự án Melody Residences 16 Âu Cơ, Đường Âu Cơ, Phường Tân Sơn Nhì, Tân Phú, Hồ Chí Minh"
98 m²,Thỏa thuận,3 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,,,27/10/2023,06/11/2023,Tin thường,"Dự án Celadon City, Đường N1, Phường Sơn Kỳ, Tân Phú, Hồ Chí Minh"
112 m²,"4,3 tỷ",3 phòng,2 phòng,Hợp đồng mua bán,,,,28/10/2023,07/11/2023,Tin thường,"Dự án Celadon City, Đường N1, Phường Sơn Kỳ, Tân Phú, Hồ Chí Minh"
104 m²,"4,15 tỷ",3 phòng,2 phòng,Hợp đồng mua bán.,Cơ bản,,,28/10/2023,07/11/2023,Tin thường,"Dự án Celadon City, Đường N1, Phường Sơn Kỳ, Tân Phú, Hồ Chí Minh."
65 m²,"2,8 tỷ",2 phòng,2 phòng,,,,,05/10/2023,04/11/2023,Tin thường,"Dự án Căn hộ RichStar, Quận Tân Phú, Hồ Chí Minh"
